index	city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	Audio Evidence	Audio Reasoning	Witness Count	Witness Reasoning	Event	apparition_types_str	apparition_adj_str	unique_apparition_mentions	Murder per capita	Violent Crime per capita	Property Crime per capita	Undergrad_Grad_Rate	HS_Grad_Rate	STEM_Grad_Percentage	Visual Evidence	Visual Reasoning	death_rate_Alzheimer's disease	death_rate_Cancer	death_rate_Heart disease	death_rate_Unintentional injuries	death_rate_All causes	death_rate_Influenza and pneumonia	death_rate_Suicide	death_rate_Kidney disease	death_rate_CLRD	death_rate_Diabetes	Haunted Places Date	Alcohol Deaths	Alcohol Deaths Under 21	State	time_of_day	Daylight Data USNO Navy	Daylight Data TimeandDate	Image Path	objects	caption	spacy_entities	GeoName_Count	Geographic_LATITUDE	Geographic_LONGITUDE	Geographic_NAME	Optional_LATITUDE1	Optional_LATITUDE2	Optional_LATITUDE3	Optional_LATITUDE4	Optional_LONGITUDE1	Optional_LONGITUDE2	Optional_LONGITUDE3	Optional_LONGITUDE4	Optional_NAME1	Optional_NAME2	Optional_NAME3	Optional_NAME4
10	Allegan	United States	there have been notes of white dogs chasing cars that pull into the drive way. People have seen people hanging form trees and working in fields in old clothing. This motel is where Al Capone did some of his work and had meetings in a secret place in the tunnels. The motel was once painted blue but the next day it was back to yellow. - March 2007 update: was torn down and a tennis court was built over it.	The Yellow Motel	Michigan	MI	-85.8744224	42.5341643	-85.8553031	42.5291989	No	The description does not mention any sounds explicitly linked to a supernatural presence, such as whispers, ghostly voices, or other paranormal noises. It focuses on visual sightings and historical context without any audio evidence.	2+	"The description mentions ""People have seen people hanging from trees and working in fields,"" which implies that multiple individuals witnessed these events. However, it does not specify an exact number, so I have assigned a floor value of 2 and added a '+' to indicate that the actual count may be higher."	Unknown	Unknown		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description mentions sightings of unusual figures and events but does not provide any explicit evidence of photos, videos, or recorded footage of paranormal activity. There are no claims of visual evidence being captured.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Dusk	11:45	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_11.png	street sign	a close up of a street sign with a sky background	"Al Capone, PERSON
the next day, DATE
March, DATE

"	0															
11	Alma	United States	"Gamma Phi Beta House - Sisters that live in the ""pink"" room awoke one night to see a ghostly figure pacing back and forth between the closet door and the bedroom door. The sisters that stay in that room immediately started screaming, and the president came out of her room, opened the door and the ghost went past her. When she returned to her room everything that was hanging on the walls had fallen to the ground. Also, there are always strange things happening at the house. Things turn up missing or are moved. Strange noises can be heard throughout the night. Doors are always slamming, lights go dim, and many other strange things happen. The ""hauntings"" started shortly after the sisters of gamma phi beta remodeled the house...it's almost like it upset the ghost(s)."	Alma College	Michigan	MI	-84.669939	43.379011	-84.6597274	43.3789199	Yes	"The description mentions ""strange noises"" and ""doors are always slamming,"" which are explicitly linked to paranormal activity, indicating audio evidence of supernatural occurrences."	4	"The description indicates that multiple sisters witnessed the ghostly figure: the sisters in the ""pink"" room who saw the ghost and screamed, and the president who came out of her room and also encountered the ghost. This implies at least three witnesses (the sisters in the room and the president). Additionally, the mention of ""strange things happening at the house"" suggests that other sisters may have experienced these events, but since they are not explicitly"	Supernatural	ghost figure	ghostly figure	2	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description recounts experiences of seeing a ghostly figure and other strange occurrences, but it does not mention any existing images, videos, or photographic evidence of paranormal activity.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Evening	09:02	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_12.png	shield, buckler, prayer rug, prayer mat, bottlecap, maze, labyrinth, manhole cover	a close up of a person holding a tennis racket	"Gamma Phi, PERSON
one night, TIME
the night, TIME

"	0															
12	Alpena	United States	A few witnesses heard footsteps and saw heads in the windows before they were boarded up. next to the long lake chapel.	old radio tavern	Michigan	MI	-83.433713	45.0629087	-83.4327528	45.0616794	Yes	The description mentions witnesses hearing footsteps, which is explicitly linked to a supernatural presence, indicating audio evidence of paranormal activity.	3+	"The description states that ""a few witnesses"" heard footsteps and saw heads in the windows, which implies that there are at least three witnesses. The term ""few"" typically suggests a count of around three, but it could be higher. Therefore, I assign a count of 3+ to indicate that there may be more than three witnesses."	Unknown	Unknown		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description mentions witnesses hearing footsteps and seeing heads in the windows, but it does not provide any explicit evidence of photos, videos, or recorded footage of paranormal activity.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	3/1/1972	2208.0	3.9%	Michigan	Dusk	11:11	11:10	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_13.png	church, church building	a brick building with a clock on the side of it .	"
"	0															
13	Ann Arbor	United States	Story goes some time in the late 70s a student named Mary (last name never mentioned) who, while working on some lighting fixtures alone one day, fell from the catwalks head first and died upon the stage. Sightings include actors and stagehands seeing a girl up in the catwalks wearing a light pink dress. Also, in the prop room where all the senior thespians spray paint their names on the wall shortly after Mary's death her name appeared in bold red paint above the doorway about seventeen feet from the floor and upside down.	Huron High School theatre.	Michigan	MI	-83.70264300000001	42.2813889	-83.7430378	42.2808256	No	The description focuses on visual sightings and the appearance of Mary's name in paint, but it does not mention any sounds or audio evidence explicitly linked to a supernatural presence.	3+	"The description mentions that ""actors and stagehands"" saw a girl up in the catwalks, which implies multiple witnesses. Since ""actors"" and ""stagehands"" are mentioned in plural, this indicates at least two distinct groups of people who witnessed the paranormal event. Therefore, the minimum count of witnesses is 3, but it could be higher since the exact number of actors and stagehands is not specified. Thus, I have provided"	Supernatural	Unknown		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description mentions sightings of a girl in a light pink dress and the appearance of Mary's name in paint, but it does not provide any explicit evidence of photos, videos, or recorded footage of these events.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Evening	09:10	9:09	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_14.png	refrigerator, icebox, lab coat, laboratory coat, pole, swab, swob, mop, crutch	a woman standing in a kitchen next to a sink .	"the late 70s, DATE
Mary, PERSON
one day, DATE
first, ORDINAL
Mary, PERSON
about seventeen feet, QUANTITY

"	0															
14	Ann Arbor	United States	Mercywood was a mental hospital before closing down. security guards heard the elevators moving when the building was empty. Sounds would come from the boiler room. In the basement were personal belongings of the inmates. There was also a bowling alley and bumper pool tables in the basement. There were insane rambling written on the walls in some of the rooms. Behind the hospital there was a convent where the nuns lived that worked in the hospital and even to go in there was a very uneasy feeling. It is like you can feel the insanity that surrounded the place. Also an evil feeling. They have since torn down the old hospital but something has been built there recently. It is on Jackson Ave. in Ann Arbor a little way down from the cemetery next to I-94 on the right side if you are going west.	Mercywood Hospital	Michigan	MI	-83.6541587	42.2648802	-83.7430378	42.2808256	No	The description mentions sounds from the elevators and the boiler room, but these sounds are not explicitly linked to a supernatural presence. There are no references to unexplained whispers, ghostly voices, or other sounds that would indicate paranormal activity.	0	The description does not provide any explicit accounts of personal experiences or sightings by the narrator or any other individuals. While it mentions sounds and feelings associated with the location, there are no statements indicating that anyone witnessed a paranormal event. Therefore, the count of witnesses remains at zero.	Supernatural	Unknown		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It discusses sounds and feelings associated with the location but does not provide any visual evidence or recorded footage.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Morning	09:10	9:09	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_15.png	park bench, palace, maze, labyrinth	a black and white photo of a park bench	"Jackson Ave, GPE
Ann Arbor, GPE
I-94, GPE

"	1	18.35	-77.26667	Parish of Saint Ann												
15	Assininns	United States	Before the building was turned into a Tribal Center, it used to be a Catholic Orphanage. People have sighted apparitions of little kids, nuns and priests, and have also had encounters with objects dropping or moving, and other various sounds through out the building. This entire piece of land still has a church that's active, and other inactive buildings that date back to the early 1800's.	the old tribal center/orphanage	Michigan	MI			-88.4773517	46.81020950000001	No	While the description mentions various sounds and encounters with apparitions, it does not specify any sounds that are explicitly linked to a supernatural presence, such as whispers or ghostly voices. The sounds mentioned are too vague and do not provide clear audio evidence of paranormal activity.	3+	"The description mentions that ""People have sighted apparitions of little kids, nuns and priests,"" which implies that multiple individuals have witnessed these events. The use of the word ""People"" suggests that there are at least three witnesses, but it does not specify an exact number, so I have indicated it as ""3+"" to reflect that there may be more witnesses than stated."	Supernatural	apparition		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description mentions sightings of apparitions and encounters with objects, but it does not explicitly state that any photos, videos, or recorded footage of these paranormal activities exist.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Dusk	11:59	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_16.png	vault, church, church building, prison, prison house, bannister, banister, balustrade, balusters, handrail	a room filled with lots of wooden furniture .	"a Tribal Center, FAC
a Catholic Orphanage, NORP
early 1800's, DATE

"	0															
16	Atlanta	United States	The old cabin located on Camp 8 road is haunted by three young ghosts all sisters died during the flu epidemic in the upstairs bedroom. Reports of crying and screaming have been herd throughout the house. And pictures taken by visitors have shown more than just the three ghosts. Young children, orbs and a demon have also shown up in this film. - March 2008 Update: This is private property. No Trespassing.	Camp 8 Cabin	Michigan	MI	-84.2878159	44.84782939999999	-84.1438927	45.00473059999999	Yes	The description mentions reports of crying and screaming, which are explicitly linked to the presence of the three young ghosts, indicating audio evidence of paranormal activity.	3+	"The description mentions ""three young ghosts"" and implies that there are reports of crying and screaming heard throughout the house, suggesting that multiple people (visitors) have experienced these phenomena. Additionally, it states that ""pictures taken by visitors"" have shown more than just the three ghosts, indicating that there were multiple witnesses to the paranormal events. Since the exact number of witnesses is not specified beyond the three ghosts, I estimate a minimum of three witnesses"	Supernatural	ghost demon orb		3	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	True	The description explicitly states that pictures taken by visitors have shown not only the three ghosts but also young children, orbs, and a demon, indicating the existence of visual evidence of paranormal activity.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2000	2208.0	3.9%	Michigan	Evening	11:46	11:52	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_17.png	boathouse, barn, lumbermill, sawmill, tile roof, alp	a house that is in the middle of a field .	"Camp 8, FAC
three, CARDINAL
three, CARDINAL

"	1	47.50438	7.70444	Kanton Basel-Landschaft												
17	Augusta	United States	Hotel now owned by Michigan State University.  Originally the Upjohn Family (of Upjohn Pharmaceauticals - since bought by Pharmacia and later Pfizer) summer residence.  Dr. Upjohn died in the Doctor's Cottage - a beautiful, upscale large cottage on the edge of the creek, surrounded by his japanese garden. Guests in staying in the cottage have told staff they hear footsteps and no one is there.  It's not uncommon for guests staying in the Doctor's Cottage to go to the front desk during the night to request to be moved to another room due to the strange noises and feelings of uneasiness. Hotel staff have said they hear the piano playing when alone in the Doctor's cottage, closing up after events- and yet they are the only people there. Guests staying in the carriage house have reported hearing piano music during the night - but the only piano currently on property is too far away to be heard there.	Brook Lodge Hotel	Michigan	MI			-85.35222189999999	42.3364294	Yes	The description includes reports of unexplained footsteps and piano music being heard when no one is present, both of which are explicitly linked to supernatural activity.	5+	"The description mentions that guests in the Doctor's Cottage have reported hearing footsteps and feeling uneasy, indicating multiple guests have experienced these phenomena. Additionally, hotel staff have reported hearing the piano play when alone, which suggests at least one staff member has witnessed this event. Furthermore, guests in the carriage house have also reported hearing piano music at night. Since the term ""guests"" implies more than one person, I counted at least four guests (two"	Supernatural	Unknown		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description discusses auditory experiences and feelings of unease but does not mention any existing images, videos, or photographic evidence of paranormal activity.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	3/19/2025	2208.0	3.9%	Michigan	Unknown	11:13	11:09	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_18.png	lakeside, lakeshore, restaurant, eating house, eating place, eatery, boathouse, patio, terrace, valley, vale	a bench sitting in front of a building .	"Michigan State University, ORG
the Upjohn Family, ORG
Upjohn Pharmaceauticals, ORG
Pharmacia, PERSON
Pfizer, PERSON
summer, DATE
Upjohn, PERSON
japanese, NORP
the night, TIME

"	0															
18	Battle Creek	United States	"Reports of strange occurrences happened only in the East side building, usually in apartments 1-4, and 8. Closet doors would open, even when closed securely and if the closet door was closed, you can sometimes hear the coat hangers (even if immobilized in some way)tap against each other, despite the total lack of breezes or heat updrafts. Other strange happenings included: Heavy footsteps and yelling in vacant upper apartments, the feeling of an unpleasant presence, cold spots (in only one upper apartment), the feeling of being ""touched"" or ""groped"", knocking on doors, dishes being broken and pans thrown (but still intact and unmoved when you check them) and flickering lights. The buildings are about 100 years old, but no one has made any connections of deaths or tragedies to these ""hauntings""."	Court Apartments (formally Webster Apartments)	Michigan	MI	-85.1780687	42.2979251	-85.17971419999999	42.3211522	Yes	The description includes mentions of heavy footsteps, yelling in vacant apartments, and knocking on doors, all of which are explicitly linked to supernatural presence and qualify as audio evidence of paranormal activity.	0	The description does not provide any explicit accounts of individuals witnessing the paranormal events. While it details various strange occurrences, there are no statements indicating that anyone has directly experienced or observed these events. The narrative focuses on the phenomena themselves without attributing them to specific witnesses, leading to the conclusion that there are no confirmed witnesses to count.	Supernatural	presence	unpleasant presence, cold presence	1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description details various strange occurrences and sensations but does not mention any existing images, videos, or photographic evidence of paranormal activity.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Unknown	09:55	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_19.png	prison, prison house, cab, hack, taxi, taxicab, bell cote, bell cot, space heater	a view of a clock tower in the city .	"East, LOC
1-4, CARDINAL
8, CARDINAL
only one, CARDINAL
about 100 years old, DATE

"	1	51.49889	-0.14216	The Other Palace												
19	Battle Creek	United States	when people drive by sometimes they see a white ball run across the into a marble headstone.	Penfield cemetery	Michigan	MI	-85.17774469999999	42.3062055	-85.17971419999999	42.3211522	No	The description only mentions a visual phenomenon (a white ball running across) and does not provide any information about sounds or audio evidence related to paranormal activity.	1+	"The phrase ""when people drive by sometimes they see a white ball run across the into a marble headstone"" implies that there are multiple people who may have witnessed the event, but it does not specify how many. The use of ""sometimes"" and ""people"" suggests that there could be more than one witness, but it does not provide a definitive count. Therefore, I interpret this as at least one witness, leading to a count of"	Unknown	Unknown		1	1.0352189867422323e-05	0.0006024515605244	0.0017813819774861	62.0%	84.1%	22.0%	False	The description mentions people seeing a white ball, but it does not provide any explicit evidence of a photo, video, or recorded footage capturing this phenomenon. There is no mention of visual evidence being documented.	23.99473684210526	184.52105263157893	228.53157894736844	37.63157894736842	821.4	17.089473684210525	11.773684210526316	15.13684210526316	44.742105263157896	25.23684210526316	1/1/2025	2208.0	3.9%	Michigan	Dusk	12:07	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_20.png	golf ball	a frisbee in the middle of a grassy field .	"
"	0															
